[2016-05-08 13:03:57,655] INFO: EditDistance_search_term_x_product_title_1D (1D): corr = -0.148776
[2016-05-08 18:39:36,408] INFO: EditDistance_Trigram_Max_Median_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,417] INFO: EditDistance_Trigram_Min_Mean_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,426] INFO: EditDistance_Trigram_Min_Std_search_term_product_name_x_product_title_product_name_1D (1D): corr = 0.000000
[2016-05-08 18:39:36,436] INFO: EditDistance_Trigram_Min_Max_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,445] INFO: EditDistance_Trigram_Min_Min_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,454] INFO: EditDistance_Trigram_Min_Median_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,463] INFO: EditDistance_Trigram_Median_Mean_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,472] INFO: EditDistance_Trigram_Median_Std_search_term_product_name_x_product_title_product_name_1D (1D): corr = 0.000000
[2016-05-08 18:39:36,481] INFO: EditDistance_Trigram_Median_Max_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,490] INFO: EditDistance_Trigram_Median_Min_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,500] INFO: EditDistance_Trigram_Median_Median_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:49:11,195] INFO: EditDistance_Trigram_Mean_Mean_search_term_product_name_x_product_description_1D (1D): corr = -0.118266
[2016-05-08 18:49:11,204] INFO: EditDistance_Trigram_Mean_Std_search_term_product_name_x_product_description_1D (1D): corr = 0.000000
[2016-05-08 18:49:11,214] INFO: EditDistance_Trigram_Mean_Max_search_term_product_name_x_product_description_1D (1D): corr = -0.118266
[2016-05-08 18:49:11,223] INFO: EditDistance_Trigram_Mean_Min_search_term_product_name_x_product_description_1D (1D): corr = -0.118266
[2016-05-08 18:49:11,232] INFO: EditDistance_Trigram_Mean_Median_search_term_product_name_x_product_description_1D (1D): corr = -0.118266
[2016-05-08 18:49:11,241] INFO: EditDistance_Trigram_Max_Mean_search_term_product_name_x_product_description_1D (1D): corr = 0.014227
[2016-05-08 18:49:11,250] INFO: EditDistance_Trigram_Max_Std_search_term_product_name_x_product_description_1D (1D): corr = 0.000000
[2016-05-08 18:49:11,259] INFO: EditDistance_Trigram_Max_Max_search_term_product_name_x_product_description_1D (1D): corr = 0.014227
[2016-05-08 18:49:11,269] INFO: EditDistance_Trigram_Max_Min_search_term_product_name_x_product_description_1D (1D): corr = 0.014227
[2016-05-08 18:49:11,278] INFO: EditDistance_Trigram_Max_Median_search_term_product_name_x_product_description_1D (1D): corr = 0.014227
[2016-05-08 18:49:11,287] INFO: EditDistance_Trigram_Min_Mean_search_term_product_name_x_product_description_1D (1D): corr = -0.224424
[2016-05-08 18:49:11,296] INFO: EditDistance_Trigram_Min_Std_search_term_product_name_x_product_description_1D (1D): corr = 0.000000
[2016-05-08 18:49:11,305] INFO: EditDistance_Trigram_Min_Max_search_term_product_name_x_product_description_1D (1D): corr = -0.224424
[2016-05-08 18:49:11,314] INFO: EditDistance_Trigram_Min_Min_search_term_product_name_x_product_description_1D (1D): corr = -0.224424
[2016-05-08 18:49:11,323] INFO: EditDistance_Trigram_Min_Median_search_term_product_name_x_product_description_1D (1D): corr = -0.224424
[2016-05-08 18:49:11,332] INFO: EditDistance_Trigram_Median_Mean_search_term_product_name_x_product_description_1D (1D): corr = -0.075291
[2016-05-08 18:49:11,342] INFO: EditDistance_Trigram_Median_Std_search_term_product_name_x_product_description_1D (1D): corr = 0.000000
[2016-05-08 18:49:11,351] INFO: EditDistance_Trigram_Median_Max_search_term_product_name_x_product_description_1D (1D): corr = -0.075291
[2016-05-08 18:49:11,360] INFO: EditDistance_Trigram_Median_Min_search_term_product_name_x_product_description_1D (1D): corr = -0.075291
[2016-05-08 18:49:11,369] INFO: EditDistance_Trigram_Median_Median_search_term_product_name_x_product_description_1D (1D): corr = -0.075291
[2016-05-08 18:58:30,034] INFO: EditDistance_Trigram_Mean_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = 0.022854
[2016-05-08 18:58:30,043] INFO: EditDistance_Trigram_Mean_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 18:58:30,052] INFO: EditDistance_Trigram_Mean_Max_search_term_product_name_x_product_attribute_1D (1D): corr = 0.022854
[2016-05-08 18:58:30,061] INFO: EditDistance_Trigram_Mean_Min_search_term_product_name_x_product_attribute_1D (1D): corr = 0.022854
[2016-05-08 18:58:30,070] INFO: EditDistance_Trigram_Mean_Median_search_term_product_name_x_product_attribute_1D (1D): corr = 0.022854
[2016-05-08 18:58:30,080] INFO: EditDistance_Trigram_Max_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = -0.097566
[2016-05-08 18:58:30,089] INFO: EditDistance_Trigram_Max_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 18:58:30,098] INFO: EditDistance_Trigram_Max_Max_search_term_product_name_x_product_attribute_1D (1D): corr = -0.097566
[2016-05-08 18:58:30,107] INFO: EditDistance_Trigram_Max_Min_search_term_product_name_x_product_attribute_1D (1D): corr = -0.097566
[2016-05-08 18:58:30,116] INFO: EditDistance_Trigram_Max_Median_search_term_product_name_x_product_attribute_1D (1D): corr = -0.097566
[2016-05-08 18:58:30,125] INFO: EditDistance_Trigram_Min_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = 0.008427
[2016-05-08 18:58:30,134] INFO: EditDistance_Trigram_Min_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 18:58:30,143] INFO: EditDistance_Trigram_Min_Max_search_term_product_name_x_product_attribute_1D (1D): corr = 0.008427
[2016-05-08 18:58:30,153] INFO: EditDistance_Trigram_Min_Min_search_term_product_name_x_product_attribute_1D (1D): corr = 0.008427
[2016-05-08 18:58:30,162] INFO: EditDistance_Trigram_Min_Median_search_term_product_name_x_product_attribute_1D (1D): corr = 0.008427
[2016-05-08 18:58:30,171] INFO: EditDistance_Trigram_Median_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = 0.032732
[2016-05-08 18:58:30,180] INFO: EditDistance_Trigram_Median_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 18:58:30,189] INFO: EditDistance_Trigram_Median_Max_search_term_product_name_x_product_attribute_1D (1D): corr = 0.032732
[2016-05-08 18:58:30,198] INFO: EditDistance_Trigram_Median_Min_search_term_product_name_x_product_attribute_1D (1D): corr = 0.032732
[2016-05-08 18:58:30,207] INFO: EditDistance_Trigram_Median_Median_search_term_product_name_x_product_attribute_1D (1D): corr = 0.032732
[2016-05-08 19:04:31,596] INFO: EditDistance_Trigram_Mean_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.024695
[2016-05-08 19:04:31,605] INFO: EditDistance_Trigram_Mean_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 19:04:31,614] INFO: EditDistance_Trigram_Mean_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.024695
[2016-05-08 19:04:31,623] INFO: EditDistance_Trigram_Mean_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.024695
[2016-05-08 19:04:31,632] INFO: EditDistance_Trigram_Mean_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.024695
[2016-05-08 19:04:31,641] INFO: EditDistance_Trigram_Max_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.024259
[2016-05-08 19:04:31,651] INFO: EditDistance_Trigram_Max_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 19:04:31,660] INFO: EditDistance_Trigram_Max_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.024259
[2016-05-08 19:04:31,669] INFO: EditDistance_Trigram_Max_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.024259
[2016-05-08 19:04:31,678] INFO: EditDistance_Trigram_Max_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.024259
[2016-05-08 19:04:31,687] INFO: EditDistance_Trigram_Min_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.024848
[2016-05-08 19:04:31,697] INFO: EditDistance_Trigram_Min_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 19:04:31,706] INFO: EditDistance_Trigram_Min_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.024848
[2016-05-08 19:04:31,715] INFO: EditDistance_Trigram_Min_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.024848
[2016-05-08 19:04:31,724] INFO: EditDistance_Trigram_Min_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.024848
[2016-05-08 19:04:31,733] INFO: EditDistance_Trigram_Median_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.024760
[2016-05-08 19:04:31,742] INFO: EditDistance_Trigram_Median_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 19:04:31,752] INFO: EditDistance_Trigram_Median_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.024760
[2016-05-08 19:04:31,761] INFO: EditDistance_Trigram_Median_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.024760
[2016-05-08 19:04:31,770] INFO: EditDistance_Trigram_Median_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.024760
[2016-05-08 19:10:32,660] INFO: EditDistance_Trigram_Mean_Mean_search_term_product_name_x_product_color_1D (1D): corr = 0.000929
[2016-05-08 19:10:32,669] INFO: EditDistance_Trigram_Mean_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 19:10:32,678] INFO: EditDistance_Trigram_Mean_Max_search_term_product_name_x_product_color_1D (1D): corr = 0.000929
[2016-05-08 19:10:32,687] INFO: EditDistance_Trigram_Mean_Min_search_term_product_name_x_product_color_1D (1D): corr = 0.000929
[2016-05-08 19:10:32,696] INFO: EditDistance_Trigram_Mean_Median_search_term_product_name_x_product_color_1D (1D): corr = 0.000929
[2016-05-08 19:10:32,706] INFO: EditDistance_Trigram_Max_Mean_search_term_product_name_x_product_color_1D (1D): corr = -0.000483
[2016-05-08 19:10:32,715] INFO: EditDistance_Trigram_Max_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 19:10:32,724] INFO: EditDistance_Trigram_Max_Max_search_term_product_name_x_product_color_1D (1D): corr = -0.000483
[2016-05-08 19:10:32,733] INFO: EditDistance_Trigram_Max_Min_search_term_product_name_x_product_color_1D (1D): corr = -0.000483
[2016-05-08 19:10:32,742] INFO: EditDistance_Trigram_Max_Median_search_term_product_name_x_product_color_1D (1D): corr = -0.000483
[2016-05-08 19:10:32,761] INFO: EditDistance_Trigram_Min_Mean_search_term_product_name_x_product_color_1D (1D): corr = 0.003105
[2016-05-08 19:10:32,770] INFO: EditDistance_Trigram_Min_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 19:10:32,780] INFO: EditDistance_Trigram_Min_Max_search_term_product_name_x_product_color_1D (1D): corr = 0.003105
[2016-05-08 19:10:32,789] INFO: EditDistance_Trigram_Min_Min_search_term_product_name_x_product_color_1D (1D): corr = 0.003105
[2016-05-08 19:10:32,798] INFO: EditDistance_Trigram_Min_Median_search_term_product_name_x_product_color_1D (1D): corr = 0.003105
[2016-05-08 19:10:32,807] INFO: EditDistance_Trigram_Median_Mean_search_term_product_name_x_product_color_1D (1D): corr = 0.000413
[2016-05-08 19:10:32,816] INFO: EditDistance_Trigram_Median_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 19:10:32,826] INFO: EditDistance_Trigram_Median_Max_search_term_product_name_x_product_color_1D (1D): corr = 0.000413
[2016-05-08 19:10:32,835] INFO: EditDistance_Trigram_Median_Min_search_term_product_name_x_product_color_1D (1D): corr = 0.000413
[2016-05-08 19:10:32,844] INFO: EditDistance_Trigram_Median_Median_search_term_product_name_x_product_color_1D (1D): corr = 0.000413
